,ibns_20u,vgs_m1,name,type,time,OK
0,20.51515,0.7579687,tran_LayGtKfsTlVt,Lay,Mon Mar 24 15:20:27 2025,False
1,20.70642,0.685388,tran_LayGtKsfTlVt,Lay,Mon Mar 24 15:20:26 2025,True
2,20.68466,0.6953347,tran_LayGtKffTlVt,Lay,Mon Mar 24 15:20:25 2025,True
3,20.537129999999998,0.7480513,tran_LayGtKssTlVt,Lay,Mon Mar 24 15:20:24 2025,False
4,20.571849999999998,0.6838284,tran_LayGtKfsThVt,Lay,Mon Mar 24 15:20:22 2025,True
5,20.75815,0.6037314,tran_LayGtKsfThVt,Lay,Mon Mar 24 15:20:21 2025,True
6,20.73944,0.61373,tran_LayGtKffThVt,Lay,Mon Mar 24 15:20:20 2025,True
7,20.59172,0.6738161,tran_LayGtKssThVt,Lay,Mon Mar 24 15:20:18 2025,True
